Date,Unit,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
5/2/2011,KWh,55.8,52.8,56.64,58.8,53.52,54.84,53.88,53.04,58.08,56.28,55.44,53.16,54.6,54.24,55.44,58.56,51.84,55.08,55.32,54.12,58.8,56.28,55.08,58.8,72,77.76,78.12,76.2,72.72,76.44,80.4,85.56,88.68,87.36,90.84,85.8,87.6,91.44,90.24,87.6,83.76,81.72,80.88,84.48,83.64,83.4,82.68,82.68,81.84,84.96,85.68,81.36,82.44,77.4,80.16,75.96,76.44,75.84,79.56,73.44,72.96,72.72,71.28,72.96,73.08,72.72,63.72,60.84,61.56,62.64,64.32,69.6,68.04,73.08,70.32,69,66.12,71.88,66,63.12,65.28,64.2,61.8,61.8,58.8,57.72,57.96,57.48,58.68,61.44,58.68,57.6,56.16,57.84,57.84,60.6
5/3/2011,KWh,55.92,56.52,56.28,56.64,59.52,55.8,57.36,55.2,53.64,55.32,54.36,58.68,55.32,54.84,56.4,53.16,57.24,55.92,56.52,53.52,53.88,54.84,56.76,67.2,71.88,74.88,77.04,75.96,78.24,80.76,80.28,82.08,87.48,92.4,92.52,88.32,86.04,91.2,88.2,91.8,92.4,84.12,81.72,80.88,81.6,82.2,84.84,82.44,80.76,81.96,81.84,81.6,82.56,80.28,77.64,75.84,72.6,74.52,74.76,72.48,78.36,72.84,72.72,72.6,69.96,68.76,64.56,63.84,65.04,65.76,63.84,68.28,69.96,71.52,68.64,68.04,66.48,61.32,64.56,62.04,63.24,64.2,59.4,56.76,57.84,55.32,61.08,60.48,55.08,53.76,56.28,55.68,57.24,57.84,54.36,54.6
5/4/2011,KWh,54.12,55.68,58.32,59.28,56.28,54,54.24,56.16,54.72,58.68,55.2,55.8,56.16,55.56,57.84,59.16,57.36,54.96,54.72,55.8,55.44,60.12,57.96,57.36,60.72,66,68.88,73.08,70.56,68.04,73.32,76.92,78.12,86.64,82.44,80.64,82.44,82.44,83.04,84.96,88.44,82.68,83.04,84.84,80.88,83.76,86.76,83.52,79.68,85.2,83.16,80.04,82.32,83.16,80.04,75,76.32,75.6,76.68,76.8,78.96,75.24,72.48,74.04,69.24,69.6,66.72,63.48,64.08,63.24,64.56,63.72,68.4,71.52,69.48,68.88,63.6,64.8,67.08,64.8,64.68,65.04,65.88,58.56,57.48,57.36,56.16,59.04,57.96,57.84,56.52,58.56,56.16,56.52,60.12,56.52
5/5/2011,KWh,55.44,53.88,55.32,56.4,57.12,57.84,54.12,54.72,54.24,54.6,56.88,56.16,56.52,53.28,55.56,55.68,58.8,58.56,53.04,56.52,54,55.2,59.16,60.6,65.52,69.24,69,68.04,72.72,71.52,75.6,74.4,78.12,87.48,84.24,80.76,79.32,78.36,85.2,81.72,86.52,82.56,81.36,81.72,82.92,88.08,86.04,81.84,81.96,81.84,84.12,85.44,82.68,79.32,76.44,75.96,76.8,75.48,78,76.8,74.16,72,72.48,70.68,73.92,71.76,65.52,61.44,59.4,63.36,64.68,65.16,71.4,70.56,68.04,66.12,62.76,65.04,65.64,65.04,60.96,59.52,58.68,61.68,59.16,61.2,57.12,56.64,56.64,57,57,60,57,57.36,58.8,57.72
5/6/2011,KWh,56.76,57.48,55.68,54.96,53.88,55.2,56.76,55.92,56.04,55.8,54.36,54.6,56.16,59.88,54.72,57,54.12,56.52,59.16,56.88,54.96,59.04,61.68,67.68,75.36,77.64,77.04,78,76.44,83.28,86.28,87.36,91.92,91.68,94.56,92.76,97.92,95.16,90,84.84,87.72,80.64,80.04,79.44,76.56,82.44,80.04,79.68,79.68,80.04,79.08,79.2,82.2,79.8,75,73.08,72.36,73.68,73.08,70.32,71.64,70.08,73.08,74.28,68.88,68.52,63.48,58.08,60.72,63.6,63.6,64.68,69,70.44,66.24,64.56,63.72,68.16,66,61.8,58.92,56.76,58.68,60.96,60.72,56.88,56.4,55.56,57.24,59.4,57.24,56.52,56.04,55.92,56.04,58.8
5/7/2011,KWh,59.4,53.64,55.32,53.88,55.44,58.56,56.4,54,54.6,55.32,55.44,60.24,57.96,55.32,55.92,55.68,57.84,56.52,56.64,55.2,54.96,58.68,57.24,59.4,56.16,56.88,59.04,59.64,57.72,51.72,55.68,57.6,61.08,61.68,57.84,60.6,60,62.52,59.64,59.64,60.24,59.64,62.64,59.16,58.2,58.44,57.6,62.52,58.08,55.56,55.08,55.32,60.36,57.84,55.2,56.28,52.92,55.92,58.68,58.68,53.04,56.04,56.52,54.36,58.08,54,53.28,55.08,57.6,62.52,61.32,57.72,58.68,58.56,56.88,60.36,60.24,59.04,56.88,57.96,60.48,63.48,60.36,58.2,54.36,53.88,57.6,57.12,57.84,56.28,55.44,55.08,59.4,61.56,58.92,53.04
5/8/2011,KWh,55.8,58.56,58.32,57.96,52.44,58.08,57.48,62.52,59.64,57.96,56.76,56.52,59.16,60,58.8,56.88,57.84,59.88,60,57,59.04,55.32,56.76,58.92,64.32,56.28,54.48,56.28,55.32,59.76,57,54.36,57.36,52.2,59.76,59.04,54.84,57,52.2,57.96,56.4,54.84,55.32,53.52,52.08,57.24,54.84,56.64,54,54,52.56,55.8,56.16,52.32,52.92,52.44,53.16,55.56,58.2,58.56,52.92,52.32,53.28,51.6,54.6,56.16,54.36,51.96,53.28,54.72,55.44,58.2,59.88,55.2,54.96,55.08,55.44,63.24,59.76,54.6,55.56,55.68,54.84,57.48,57.36,56.4,55.92,56.52,55.32,57.12,59.04,54.24,57.12,56.76,54.24,56.88
5/9/2011,KWh,57.24,54.6,53.28,54.96,54.36,56.04,60,55.32,55.56,55.2,53.28,58.68,58.2,53.52,54.72,52.8,54.36,56.64,57.96,55.8,53.64,55.8,53.64,61.32,66.72,69.36,68.88,65.64,75.36,80.04,83.4,80.88,85.32,93,88.8,89.28,89.64,88.8,92.64,88.2,92.64,89.52,83.04,82.68,79.68,82.56,82.44,86.16,86.28,81.6,83.64,81.96,82.68,79.2,81.84,80.04,74.4,76.08,75.84,74.4,71.88,73.08,77.4,73.56,71.76,69,63.84,62.04,59.04,66.6,67.44,62.88,72.48,71.28,69.96,67.56,71.52,70.32,64.92,63.36,61.2,64.68,65.64,60,57.24,55.44,57.24,56.52,60.6,59.16,56.64,58.8,56.52,57.12,60,57
5/10/2011,KWh,58.08,53.88,56.04,57.84,56.76,58.2,53.88,54.36,55.32,56.04,59.28,56.4,54.72,56.88,56.4,56.4,57.48,56.64,54.36,55.56,55.08,56.88,61.68,59.88,67.56,71.4,75.12,77.28,76.44,80.4,79.32,80.16,91.56,89.88,90.96,85.68,90.6,88.44,83.16,83.16,84.36,87.36,83.28,82.44,81.6,81.96,85.56,85.08,84.6,84.6,84.72,84.48,83.64,82.44,78.72,81.6,81,75.84,78.36,75.48,76.8,76.2,75.6,73.92,75.24,74.64,70.08,65.16,62.04,65.76,64.32,65.88,65.04,67.56,65.76,66.12,64.44,62.4,63.48,62.4,60.36,62.04,62.28,58.08,55.8,57.24,58.68,58.2,60.72,56.28,56.04,56.76,55.68,57.72,56.04,58.8
5/11/2011,KWh,55.68,54.84,53.88,56.4,53.16,56.28,58.8,55.08,54.48,53.28,55.68,52.56,58.2,57.24,55.08,54.12,55.32,56.4,54.96,57.24,59.16,55.2,60,60.36,66.84,68.28,70.68,69,68.16,69.84,70.44,75,80.28,84.6,82.08,80.76,75.96,81.96,85.44,82.08,88.56,85.08,84.36,82.92,83.4,83.64,83.4,84.84,81.48,84,82.8,83.04,82.68,83.76,80.28,72.84,66.84,61.68,62.4,62.64,59.16,58.08,59.04,56.52,56.52,61.92,60.6,60,60,63.36,63.36,68.64,70.56,68.4,69.48,64.44,65.88,71.28,72.48,67.56,65.4,62.64,61.44,64.8,61.32,61.8,60.24,59.04,62.28,62.88,62.64,59.52,60.24,60.36,63.84,63
5/12/2011,KWh,60.48,61.2,58.08,63,61.08,62.64,60,57.72,58.56,59.04,58.56,61.08,57.48,59.04,56.88,56.52,57.84,59.16,58.2,57.48,57,57.6,58.8,61.8,72,71.04,69.72,63.48,65.88,72.12,76.32,76.68,81.12,81.96,79.92,79.68,83.76,81.24,83.76,81.6,81.96,83.28,85.2,85.92,81.96,81.48,83.52,80.04,82.32,82.32,84.96,87.84,82.68,79.44,81.48,80.52,78.12,75.72,76.32,77.4,77.4,77.52,74.16,72.84,72.36,69.24,67.56,61.56,63.72,69.84,66.84,66.24,66.36,69.6,68.76,67.08,68.52,67.56,65.64,65.16,62.52,65.64,63.72,63.96,61.08,59.28,59.4,56.76,59.04,58.32,58.56,58.44,55.8,58.92,54.24,56.52
5/13/2011,KWh,56.28,58.32,57.84,52.56,55.08,54.6,53.88,58.2,55.92,56.16,54.72,54.36,55.2,54.84,58.44,55.68,57,55.08,54.48,57.84,56.52,58.92,57.12,61.44,66.96,68.04,68.28,68.76,66.48,69,72.36,75.48,79.44,84.12,89.64,83.76,80.52,77.4,80.28,78.6,80.76,80.16,80.88,79.2,78.48,83.88,82.08,79.56,79.68,79.2,80.64,80.52,79.44,80.52,78.72,76.2,75.36,76.08,74.04,73.8,74.16,70.8,71.88,72,74.76,68.16,63.6,61.8,59.16,63.36,64.92,64.56,68.52,73.8,66,67.68,66.36,69.48,63.96,61.56,66.72,60.96,59.28,57.96,58.56,57.96,58.44,62.4,59.76,59.64,59.76,58.56,58.08,57.96,59.4,57.36
5/14/2011,KWh,56.88,55.68,56.64,55.56,61.56,60.84,54.72,56.64,56.04,54.96,57,58.8,60,55.44,55.8,55.44,54.12,60.24,55.92,55.44,55.08,54.12,57.6,58.44,62.16,56.88,54.84,56.64,53.88,54.36,59.64,57.6,57.24,58.32,60.84,59.4,65.04,58.32,57.84,61.2,60.72,59.52,60.84,61.2,57.48,57.48,58.08,58.56,60.6,61.32,60.48,57.48,56.76,57.84,57.48,57.36,61.92,58.2,62.28,60.48,59.4,59.52,56.88,57.72,57,56.04,58.56,55.8,60.12,61.2,60,58.08,58.08,61.56,60.24,57.36,58.92,57.12,57.48,55.56,56.64,58.68,58.68,55.8,58.2,56.88,55.32,55.92,58.92,56.16,56.52,55.56,60,56.52,57.36,59.04
5/15/2011,KWh,55.32,57.12,55.2,56.16,55.44,57.96,60.12,55.44,54.48,56.16,55.44,55.44,57.48,58.2,55.44,52.68,57.24,53.88,54.36,64.08,60,56.04,54.6,56.28,56.4,55.32,59.76,52.2,52.08,51.12,53.76,54.12,55.68,55.08,53.88,51.96,53.64,54.12,56.88,58.44,53.16,53.16,54,56.88,54.96,55.8,58.56,57,55.92,57,58.56,55.44,56.64,60.84,60.96,58.8,57.48,62.16,59.16,56.64,55.8,55.08,60.72,58.8,55.56,56.88,57.48,55.56,57.36,59.16,62.76,61.8,60.72,59.88,57.96,60.24,59.04,59.16,64.08,57.72,57.84,59.04,59.4,62.4,58.32,61.2,62.04,57.96,60.12,56.76,59.76,57.24,59.16,64.32,58.32,59.64
5/16/2011,KWh,60.12,57.84,60.48,57.24,60.84,61.08,58.8,58.08,55.8,56.52,56.28,56.76,61.32,54,57.6,54.12,56.04,56.64,57.12,60.72,55.2,57.6,56.16,54.24,53.76,53.16,55.32,51.48,53.28,55.44,54.96,54.96,54.24,58.44,57.12,54.96,56.04,54.48,54,55.32,55.08,60.72,57.72,58.2,58.56,55.92,57.36,56.52,57.84,65.88,63.24,59.64,62.16,61.68,61.08,59.52,59.52,58.08,60.72,60.48,55.2,58.8,56.64,54.96,53.64,55.68,54.48,54.48,57.36,57.84,55.08,54.6,54.36,60.84,59.16,61.92,60.96,56.16,56.76,57.12,57.6,57.24,60.84,59.28,55.8,58.44,55.92,56.4,56.52,58.68,62.4,55.68,57.36,58.44,57.36,57.72
5/17/2011,KWh,58.2,60.72,56.4,56.16,54.36,55.92,54.36,56.64,58.68,54.84,55.32,54.72,54.72,54.96,57.36,59.04,55.44,55.2,55.08,57.48,54.96,59.52,63.48,64.44,70.56,70.2,70.68,67.8,68.64,73.56,70.32,74.04,77.52,80.28,78.72,80.52,82.2,81.12,83.76,80.64,85.2,82.2,85.44,85.08,80.52,83.4,80.64,83.52,82.2,87.6,81.36,82.56,81.72,76.92,79.44,76.44,78.96,74.28,73.8,72.24,72,70.44,64.8,65.28,56.88,58.8,59.64,60.12,61.2,68.04,64.68,58.44,67.2,68.76,66.24,66.24,67.8,66.48,61.08,63.72,64.8,62.4,63.6,59.52,57.96,57.12,58.44,56.64,56.04,62.04,59.04,55.92,56.52,56.4,57.96,57.36
5/18/2011,KWh,60.36,57.36,58.08,57.84,55.68,58.32,57.72,59.76,57.48,57.6,55.92,55.68,58.32,56.52,57.48,56.52,55.32,54.72,55.32,55.32,58.8,57.72,56.52,57.84,62.16,63.24,61.44,65.28,69.12,70.68,68.64,73.8,75.84,82.44,82.8,78,81.48,80.16,80.52,78.96,84.24,85.56,82.32,82.8,79.44,79.92,81.6,82.68,78.96,83.4,86.04,78.72,76.68,78,75,73.68,73.68,76.2,75.48,73.68,72,72.36,70.68,70.92,72,70.68,68.4,60.84,60.84,62.64,65.64,65.04,63.96,75.12,71.64,69.24,64.92,65.28,64.68,62.64,64.2,65.4,64.8,57.96,56.52,58.32,56.4,56.4,60.48,59.4,55.56,57.96,59.04,56.4,56.64,56.64
5/19/2011,KWh,60,57.36,54.48,57,57.72,57.6,56.16,60.12,57.84,56.64,55.8,55.2,57.48,55.56,57.36,58.56,54.96,55.32,54.96,58.44,53.88,55.44,62.4,57.48,66,66.12,60.6,63,68.4,71.64,73.56,72.24,78.96,79.68,80.28,80.64,81.12,83.52,82.68,81.48,83.64,84.36,83.52,84.6,82.68,87.24,85.2,87.72,88.2,94.44,91.68,87.72,90.96,87.24,86.64,83.64,71.52,73.56,76.44,70.8,73.56,76.92,74.28,72.12,70.2,68.52,65.88,60.36,59.16,64.8,61.56,65.64,73.56,73.56,70.92,67.2,73.32,68.64,67.92,68.76,71.76,68.76,64.2,63,59.76,61.08,60.24,60.36,62.16,63.48,61.32,59.28,60.12,57.24,59.4,60.36
5/20/2011,KWh,62.88,56.4,58.2,56.4,55.8,56.88,57.36,59.16,56.52,58.08,54.84,57.12,55.32,56.64,58.68,58.2,55.8,54.96,57,54.6,57,58.44,61.44,60.36,65.4,65.76,65.88,62.52,71.28,72.96,73.08,74.88,81,79.44,79.08,78.72,84.24,81.48,83.16,82.2,84.12,81.12,83.28,84,84,83.76,81.84,83.64,83.28,84.96,83.4,84.48,84.36,86.88,81.24,77.04,77.76,77.04,77.28,79.08,80.52,78.48,78.36,80.76,79.8,76.56,70.08,67.92,66.24,67.56,67.92,66.84,66.12,66.12,69.12,70.2,67.8,66.24,68.52,70.56,70.32,65.04,64.68,60.36,59.16,60,59.76,62.28,60.12,61.2,57.6,60.36,58.68,57.96,63.96,61.44
5/21/2011,KWh,58.8,57.96,60.6,60,62.04,63.36,59.28,56.76,57.24,55.92,56.4,55.56,62.4,58.32,57,55.2,56.76,54.6,57.12,63,57.36,58.44,56.88,55.8,57.84,55.56,59.76,56.28,54.36,53.16,56.76,56.88,56.04,58.08,57.96,59.28,59.04,58.92,60.12,61.8,65.28,70.32,65.28,65.04,64.32,63,66.84,65.4,60.84,61.44,63.24,71.28,62.16,53.16,55.92,53.4,54.36,54.84,52.2,55.2,52.92,51.72,54.72,51.72,54,50.52,50.88,52.44,55.8,57.24,49.8,51.96,52.44,50.88,54.24,54.24,54.24,54.48,55.44,57.48,55.56,53.16,53.88,51.84,54.72,54.72,52.92,56.4,52.44,51.6,52.08,53.16,54.36,53.16,51.72,55.68
5/22/2011,KWh,56.76,53.28,54.96,56.04,52.68,52.56,54.36,51.48,55.2,50.28,53.04,50.04,50.76,52.8,51.12,54.24,55.8,53.88,49.56,51.96,52.56,49.68,51.84,57.48,55.2,51.72,51.12,52.2,48.72,52.44,54.6,51.84,50.64,52.56,51,51.48,51.84,52.92,56.52,53.52,52.92,53.76,51.96,55.08,52.68,55.44,52.2,54,54.72,55.08,54.96,58.2,58.08,57.96,55.2,53.64,53.4,53.88,53.76,54.36,55.08,53.88,52.44,52.2,54.72,50.52,50.88,50.76,50.04,47.88,51.12,55.44,57.72,52.68,51.84,52.56,52.2,51,54.48,56.76,56.28,54.24,51,52.32,51.24,54,56.16,52.08,56.16,52.2,51.84,53.04,52.08,55.92,53.28,51.12
5/23/2011,KWh,51.96,50.88,53.52,52.68,57.96,54,54.48,51.6,51,55.08,53.64,54.96,56.16,52.68,52.68,50.52,51.12,54.36,54.48,56.64,54.6,52.32,54.84,60.84,68.52,71.52,65.16,63.96,64.56,68.64,70.2,72.24,79.68,81.24,79.68,82.8,86.28,83.16,81.72,78.12,82.44,80.76,81.24,82.8,83.52,85.92,85.56,86.16,89.88,90.36,88.44,89.52,89.52,89.88,83.28,82.8,81.96,83.28,84.72,82.92,81.48,81.72,81.24,81.96,81.72,78,72.12,66.24,66.72,69.96,67.08,66.72,72.96,72.96,69.84,75,72.36,74.88,72.24,69.6,74.4,65.88,67.92,63,58.44,63.48,59.16,58.2,59.64,62.28,62.64,58.92,60,58.8,57.84,61.08
5/24/2011,KWh,56.04,58.2,60.72,54.72,58.68,54.6,56.64,56.88,54.36,59.52,57.48,58.32,54.84,55.56,56.52,54.36,58.44,57.72,57.12,55.44,56.52,55.68,55.8,61.08,72.84,68.04,65.88,61.92,66,66.96,72.96,74.4,80.76,84.12,80.04,79.08,79.2,79.68,80.88,78.24,85.56,87.72,84.84,80.28,80.28,85.2,78.6,81.84,81.36,83.76,84.72,81.36,83.28,78.6,80.76,76.32,75.12,77.28,77.4,77.16,74.76,74.04,73.08,73.44,72.24,70.2,69.12,63.84,61.56,65.04,65.88,65.28,67.92,70.68,71.64,69.24,68.28,67.56,68.52,63.24,66.96,70.56,68.04,64.2,58.92,58.2,60.12,57.24,61.32,60.36,57.72,57.36,57.96,60.84,57.84,60.24
5/25/2011,KWh,61.56,59.16,56.64,59.4,58.08,56.76,61.2,60.24,57.48,58.68,57.36,55.32,58.68,60.72,58.68,56.04,55.56,56.28,56.88,57,60,58.92,61.8,68.04,72.84,67.32,66.6,66.84,70.2,70.08,72.36,75.84,77.28,81.48,82.56,80.16,80.4,80.28,83.64,82.8,83.88,84.6,85.56,85.92,81.48,83.28,81.72,80.76,82.32,84.48,84.84,81,82.2,78.36,77.64,75.84,75.84,78.24,75.48,76.32,73.44,74.28,74.52,72.48,75,73.2,67.56,63.24,63.84,68.88,67.56,67.2,71.16,77.04,71.64,70.92,69,71.64,71.88,71.04,73.32,72.6,70.8,67.92,64.44,66.96,62.28,64.92,68.16,65.88,65.28,66,61.8,64.2,65.88,65.04
5/26/2011,KWh,64.56,69.6,67.2,66.36,66.72,65.4,66.36,66.48,67.2,69.96,60.48,63.48,64.2,65.76,66.36,64.08,65.76,64.68,66,66.72,60.6,61.08,59.4,65.28,66.84,69.36,73.2,71.16,70.68,73.2,77.16,76.08,78.36,82.92,81.6,80.04,81.36,84.36,86.64,79.08,85.08,83.16,82.44,85.2,81.6,87,89.88,89.64,83.52,85.92,85.08,88.68,84.36,83.4,87,81.48,79.2,82.68,80.64,79.32,79.2,78.72,80.16,79.08,79.56,76.92,72.24,67.92,66.84,69.72,75.24,77.04,72.96,74.88,80.4,77.4,77.64,77.52,80.64,77.4,75.12,75.96,77.16,77.28,70.32,76.8,70.32,70.08,65.88,68.64,67.32,72.84,72.96,69.12,71.76,62.64
5/27/2011,KWh,67.8,61.08,64.08,61.68,60.12,59.16,56.76,57.12,55.44,56.4,54.6,55.92,58.32,58.92,56.4,56.28,55.56,55.32,56.76,59.04,55.44,60.72,57.12,59.4,60.72,59.28,62.76,60.6,63.12,71.28,71.88,73.56,75.24,81.12,79.08,79.56,80.04,81,85.68,80.88,84.84,81.72,84.6,85.44,83.76,84.84,88.56,88.44,83.64,86.04,86.4,85.44,86.28,85.2,82.92,80.16,80.52,85.44,77.4,78.48,78,76.2,76.56,76.68,77.4,73.44,71.04,70.68,66.36,66.96,66.72,63.48,63.96,65.88,68.52,67.56,73.92,70.56,68.64,65.88,63.96,62.16,62.4,59.76,59.04,62.64,57.12,57.96,57.6,55.32,57.24,58.68,55.68,59.04,57.12,54.24
5/28/2011,KWh,57,55.92,54.84,57.72,56.64,59.76,57,56.88,58.44,56.28,57.12,55.44,57.6,58.08,56.04,55.56,54.24,58.44,53.88,57.24,58.56,58.32,56.28,55.32,56.88,55.68,54.48,54.96,60,53.88,56.16,58.32,55.68,59.28,62.16,61.2,61.8,61.68,59.64,60.72,60.36,59.88,61.68,60.36,63.6,64.92,58.44,62.64,65.16,59.52,60.36,63,57.48,62.4,62.28,57.72,57.96,55.32,57.12,55.08,53.04,54,55.56,55.32,53.64,51.96,51.84,54.84,55.32,56.64,57.36,59.76,55.56,55.68,57,54.36,54.72,58.08,60.84,57.96,57.12,57.48,53.28,56.64,56.76,57.12,59.76,58.08,53.52,56.4,56.4,54.24,56.76,59.76,59.64,53.76
5/29/2011,KWh,55.68,55.8,55.68,55.08,54.6,59.4,55.44,56.4,56.64,54.12,56.4,56.16,60.48,56.4,56.28,54.48,56.04,55.8,54,59.52,57.96,54.84,56.28,57.12,54.48,56.76,54.84,59.88,57.12,56.64,57.36,58.08,60.24,58.8,63.12,60.12,55.08,59.04,55.56,57.96,58.68,57.36,59.88,59.88,57.48,54.36,59.04,59.16,55.68,59.64,55.08,56.16,53.28,55.08,55.92,55.08,59.04,58.92,54.84,55.8,55.08,55.08,56.4,58.2,56.88,53.88,53.88,52.44,57.48,56.16,57,56.88,57.36,57.96,53.16,54.12,54.24,58.44,60.12,57.84,58.08,58.2,59.04,57.96,58.92,65.76,59.76,57.12,57.6,58.44,59.4,57.24,63.12,61.44,59.88,57.72
5/30/2011,KWh,58.44,59.28,58.56,59.4,59.64,58.32,57.48,58.32,58.92,57.6,61.8,62.76,59.04,57.96,59.28,57.24,59.4,62.04,59.4,61.68,57.24,60.36,60.84,66.36,67.8,75.12,67.8,60.96,64.44,66.6,72.6,77.4,79.44,80.52,79.8,79.8,81.6,81.72,83.64,87,85.8,84,85.8,85.92,84.48,89.64,90,92.76,90.36,90.84,90,81.6,80.28,75.36,77.52,72.6,72.72,71.88,79.32,69.96,73.08,72.12,72,71.16,70.92,69.6,61.92,61.56,61.44,59.64,66.72,60,71.04,73.68,74.52,73.44,72.84,79.8,74.52,71.28,73.32,70.56,69.6,67.44,68.76,63,65.88,65.16,64.8,65.04,66.24,66.36,63.6,63.36,67.92,62.64
5/31/2011,KWh,62.64,63.72,60.96,64.32,61.08,62.16,62.4,67.32,64.44,59.76,63.48,61.08,60.84,61.8,57.84,65.52,61.56,56.64,60.36,59.4,57.48,59.52,58.08,62.16,71.4,71.16,63.96,64.92,65.16,65.76,67.8,71.04,80.04,81.84,78.72,82.08,83.64,84.48,89.28,86.64,89.88,91.44,85.08,87.96,86.04,88.56,81,80.88,78.84,80.4,78.48,77.52,81.36,75.6,80.52,73.08,71.76,75.36,72.12,74.52,68.76,71.76,73.2,69.24,72.96,69.48,69.36,57.96,61.8,58.56,59.88,61.8,63.96,66,65.16,67.08,70.92,66.72,66.72,70.2,68.64,66.24,66,66.24,64.92,64.68,60.84,57.36,60.24,56.4,58.44,59.4,57.36,62.76,58.56,58.2
6/1/2011,KWh,59.16,55.44,54.72,56.28,56.28,57.96,57.6,52.92,55.32,55.44,53.28,57,56.64,58.92,55.08,53.4,56.28,53.88,55.56,56.04,58.32,56.52,57.36,62.4,64.44,70.68,67.56,65.4,69.72,64.92,72,73.08,77.88,80.52,81.6,82.32,81.36,83.04,81.48,79.56,84,82.56,85.8,84.12,80.88,80.16,84.12,84,84.24,85.8,80.4,82.8,80.52,78,79.2,77.52,79.08,75.6,75,73.32,74.88,72.84,74.76,77.28,70.44,70.32,65.88,59.76,63,62.76,65.4,65.88,68.28,72.24,69.24,71.52,69,71.28,72.36,68.04,67.56,66.12,66.36,68.28,64.08,60,61.44,65.4,59.4,63.72,65.04,63.6,61.92,62.4,61.8,59.28
6/2/2011,KWh,64.68,62.04,62.4,63,61.08,60,67.92,62.64,60.36,61.2,61.92,60.36,63.36,64.08,57.72,59.28,58.32,58.2,61.32,59.76,58.08,58.92,60.12,62.64,70.32,74.76,70.68,68.04,67.44,70.08,76.32,75.36,84.6,84.96,82.56,80.4,82.08,83.04,87.36,87.96,84.84,82.92,84.84,81.84,82.56,85.32,83.88,80.04,80.76,78.12,78.72,82.56,79.68,80.28,77.52,73.2,74.64,73.32,73.68,71.88,77.4,74.76,71.4,74.16,70.2,69.84,65.28,62.4,66.6,60.96,63.24,64.56,63.72,69,67.68,68.52,66.24,66.72,66.48,64.8,65.16,62.4,64.44,63.12,59.88,58.56,60,58.56,59.52,63.6,58.56,57.12,59.52,59.16,58.68,60.6
6/3/2011,KWh,61.92,58.08,58.8,57.12,58.92,60.36,58.92,63.6,60.24,57.12,60.12,57.24,57.48,61.92,57.12,57.48,57.12,54.72,55.44,56.52,58.56,54.96,58.32,58.56,65.4,67.92,66.12,69.36,66.24,68.04,69.96,76.56,78,80.04,87.72,83.52,79.44,80.4,80.76,78,81.96,83.76,79.68,80.04,79.8,78.72,80.64,86.88,86.76,85.8,88.56,88.32,88.44,90.12,77.28,72.12,74.52,70.08,70.8,75.84,71.04,68.88,72,67.32,69.48,66.24,65.88,58.44,61.92,58.68,59.28,63.12,69.48,68.04,68.04,67.8,67.32,67.2,63.24,67.2,66,56.88,59.16,55.44,55.2,59.64,54.6,59.16,62.52,56.64,55.68,56.4,59.04,54.84,58.68,60.36
6/4/2011,KWh,57.84,57.48,52.8,56.88,55.2,54.24,59.88,55.8,55.44,55.68,54.96,55.08,56.16,58.92,57.24,55.92,54.48,56.52,55.68,57,58.56,57.48,56.28,55.92,57.96,53.52,54.12,59.28,56.04,57.48,57.96,58.08,59.16,60.96,67.2,63.84,66,65.04,70.68,75.48,73.68,75.48,66.36,67.92,70.56,67.56,66.6,67.68,63.12,64.56,59.4,61.2,66.6,59.76,66,63.48,64.68,61.68,64.32,66.48,61.2,65.16,58.56,61.68,62.4,61.68,62.4,65.04,66.96,62.52,64.2,65.4,64.2,67.56,61.8,63.24,61.8,59.4,67.32,61.44,65.76,67.32,60.84,59.16,63,57.6,64.68,57.36,62.16,62.28,60.36,59.04,60.36,60.36,61.2,60.84
6/5/2011,KWh,62.76,59.28,62.04,59.16,58.32,54.36,54.96,52.68,55.32,53.76,57,56.4,53.64,54.84,54.12,52.8,54.84,55.08,59.28,56.16,52.92,54.12,54.96,54.12,54.12,57.12,52.92,53.28,52.68,51.84,57,54.48,60.48,70.2,62.64,59.4,63.84,58.08,51.72,56.64,48.84,53.88,54.6,53.16,58.2,58.2,58.68,58.56,59.16,58.56,61.2,60.96,63.6,63.24,61.08,55.32,63.72,63.96,58.92,58.56,60.84,59.16,62.04,62.52,58.44,63,60.6,58.68,61.56,59.64,61.32,59.88,63.72,63.24,62.16,63,64.32,65.52,64.8,65.28,64.92,65.52,64.08,63.6,60,65.04,57.24,61.56,59.64,62.04,65.16,58.68,59.52,62.52,56.76,62.16
